product, price , quantity ,sales ,date,region
pink morsel,3,570,1710,21-03-2020,west
gold morsel,$9.99,505,,21-03-2020,north
gold morsel,$9.99,537,,21-03-2020,south
gold morsel,$9.99,519,,21-03-2020,east
gold morsel,$9.99,507,,21-03-2020,west
magenta morsel,$2.50,559,,21-03-2020,north
magenta morsel,$2.50,580,,21-03-2020,south
magenta morsel,$2.50,547,,21-03-2020,east
magenta morsel,$2.50,545,,21-03-2020,west
chartreuse morsel,$3.00,582,,21-03-2020,north
chartreuse morsel,$3.00,539,,21-03-2020,south
chartreuse morsel,$3.00,597,,21-03-2020,east
chartreuse morsel,$3.00,542,,21-03-2020,west
periwinkle morsel,$1.25,523,,21-03-2020,north
periwinkle morsel,$1.25,582,,21-03-2020,south
periwinkle morsel,$1.25,586,,21-03-2020,east
periwinkle morsel,$1.25,505,,21-03-2020,west
vermilion morsel,$4.99,581,,21-03-2020,north
vermilion morsel,$4.99,534,,21-03-2020,south
vermilion morsel,$4.99,512,,21-03-2020,east
vermilion morsel,$4.99,505,,21-03-2020,west
lapis morsel,$1.99,501,,21-03-2020,north
lapis morsel,$1.99,551,,21-03-2020,south
lapis morsel,$1.99,537,,21-03-2020,east
lapis morsel,$1.99,500,,21-03-2020,west
pink morsel,3,548,1644,22-03-2020,north
pink morsel,3,556,1668,22-03-2020,south
pink morsel,3,558,1674,22-03-2020,east
pink morsel,3,579,1737,22-03-2020,west
gold morsel,$9.99,506,,22-03-2020,north
gold morsel,$9.99,527,,22-03-2020,south
gold morsel,$9.99,591,,22-03-2020,east
gold morsel,$9.99,595,,22-03-2020,west
magenta morsel,$2.50,599,,22-03-2020,north
magenta morsel,$2.50,534,,22-03-2020,south
magenta morsel,$2.50,525,,22-03-2020,east
magenta morsel,$2.50,521,,22-03-2020,west
chartreuse morsel,$3.00,531,,22-03-2020,north
chartreuse morsel,$3.00,503,,22-03-2020,south
chartreuse morsel,$3.00,556,,22-03-2020,east
chartreuse morsel,$3.00,575,,22-03-2020,west
periwinkle morsel,$1.25,550,,22-03-2020,north
periwinkle morsel,$1.25,532,,22-03-2020,south
periwinkle morsel,$1.25,585,,22-03-2020,east
periwinkle morsel,$1.25,568,,22-03-2020,west
vermilion morsel,$4.99,585,,22-03-2020,north
vermilion morsel,$4.99,535,,22-03-2020,south
vermilion morsel,$4.99,567,,22-03-2020,east
vermilion morsel,$4.99,522,,22-03-2020,west
lapis morsel,$1.99,526,,22-03-2020,north
lapis morsel,$1.99,500,,22-03-2020,south
lapis morsel,$1.99,510,,22-03-2020,east
lapis morsel,$1.99,585,,22-03-2020,west
pink morsel,3,589,1767,23-03-2020,north
pink morsel,3,540,1620,23-03-2020,south
pink morsel,3,531,1593,23-03-2020,east
pink morsel,3,514,1542,23-03-2020,west
gold morsel,$9.99,526,,23-03-2020,north
gold morsel,$9.99,578,,23-03-2020,south
gold morsel,$9.99,529,,23-03-2020,east
gold morsel,$9.99,508,,23-03-2020,west
magenta morsel,$2.50,592,,23-03-2020,north
magenta morsel,$2.50,587,,23-03-2020,south
magenta morsel,$2.50,583,,23-03-2020,east
magenta morsel,$2.50,588,,23-03-2020,west
chartreuse morsel,$3.00,560,,23-03-2020,north
chartreuse morsel,$3.00,560,,23-03-2020,south
chartreuse morsel,$3.00,585,,23-03-2020,east
chartreuse morsel,$3.00,588,,23-03-2020,west
periwinkle morsel,$1.25,512,,23-03-2020,north
periwinkle morsel,$1.25,520,,23-03-2020,south
periwinkle morsel,$1.25,586,,23-03-2020,east
periwinkle morsel,$1.25,579,,23-03-2020,west
vermilion morsel,$4.99,571,,23-03-2020,north
vermilion morsel,$4.99,579,,23-03-2020,south
vermilion morsel,$4.99,584,,23-03-2020,east
vermilion morsel,$4.99,538,,23-03-2020,west
lapis morsel,$1.99,553,,23-03-2020,north
lapis morsel,$1.99,525,,23-03-2020,south
lapis morsel,$1.99,516,,23-03-2020,east
lapis morsel,$1.99,549,,23-03-2020,west
pink morsel,3,516,1548,24-03-2020,north
pink morsel,3,554,1662,24-03-2020,south
pink morsel,3,580,1740,24-03-2020,east
pink morsel,3,524,1572,24-03-2020,west
gold morsel,$9.99,522,,24-03-2020,north
gold morsel,$9.99,581,,24-03-2020,south
gold morsel,$9.99,520,,24-03-2020,east
gold morsel,$9.99,503,,24-03-2020,west
magenta morsel,$2.50,594,,24-03-2020,north
magenta morsel,$2.50,584,,24-03-2020,south
magenta morsel,$2.50,575,,24-03-2020,east
magenta morsel,$2.50,533,,24-03-2020,west
chartreuse morsel,$3.00,516,,24-03-2020,north
chartreuse morsel,$3.00,565,,24-03-2020,south
chartreuse morsel,$3.00,503,,24-03-2020,east
chartreuse morsel,$3.00,503,,24-03-2020,west
periwinkle morsel,$1.25,586,,24-03-2020,north
periwinkle morsel,$1.25,577,,24-03-2020,south
periwinkle morsel,$1.25,568,,24-03-2020,east
periwinkle morsel,$1.25,507,,24-03-2020,west
vermilion morsel,$4.99,509,,24-03-2020,north
vermilion morsel,$4.99,518,,24-03-2020,south
vermilion morsel,$4.99,512,,24-03-2020,east
vermilion morsel,$4.99,521,,24-03-2020,west
lapis morsel,$1.99,519,,24-03-2020,north
lapis morsel,$1.99,559,,24-03-2020,south
lapis morsel,$1.99,552,,24-03-2020,east
lapis morsel,$1.99,502,,24-03-2020,west
pink morsel,3,593,1779,25-03-2020,north
pink morsel,3,590,1770,25-03-2020,south
pink morsel,3,541,1623,25-03-2020,east
pink morsel,3,525,1575,25-03-2020,west
gold morsel,$9.99,598,,25-03-2020,north
gold morsel,$9.99,534,,25-03-2020,south
gold morsel,$9.99,532,,25-03-2020,east
gold morsel,$9.99,570,,25-03-2020,west
magenta morsel,$2.50,569,,25-03-2020,north
magenta morsel,$2.50,588,,25-03-2020,south
magenta morsel,$2.50,522,,25-03-2020,east
magenta morsel,$2.50,558,,25-03-2020,west
chartreuse morsel,$3.00,555,,25-03-2020,north
chartreuse morsel,$3.00,575,,25-03-2020,south
chartreuse morsel,$3.00,547,,25-03-2020,east
chartreuse morsel,$3.00,562,,25-03-2020,west
periwinkle morsel,$1.25,528,,25-03-2020,north
periwinkle morsel,$1.25,547,,25-03-2020,south
periwinkle morsel,$1.25,572,,25-03-2020,east
periwinkle morsel,$1.25,586,,25-03-2020,west
vermilion morsel,$4.99,553,,25-03-2020,north
vermilion morsel,$4.99,503,,25-03-2020,south
vermilion morsel,$4.99,562,,25-03-2020,east
vermilion morsel,$4.99,518,,25-03-2020,west
lapis morsel,$1.99,531,,25-03-2020,north
lapis morsel,$1.99,581,,25-03-2020,south
lapis morsel,$1.99,537,,25-03-2020,east
lapis morsel,$1.99,538,,25-03-2020,west
pink morsel,3,595,1785,26-03-2020,north
pink morsel,3,557,1671,26-03-2020,south
pink morsel,3,583,1749,26-03-2020,east
pink morsel,3,597,1791,26-03-2020,west
gold morsel,$9.99,574,,26-03-2020,north
gold morsel,$9.99,525,,26-03-2020,south
gold morsel,$9.99,566,,26-03-2020,east
gold morsel,$9.99,568,,26-03-2020,west
magenta morsel,$2.50,593,,26-03-2020,north
magenta morsel,$2.50,554,,26-03-2020,south
magenta morsel,$2.50,518,,26-03-2020,east
magenta morsel,$2.50,561,,26-03-2020,west
chartreuse morsel,$3.00,592,,26-03-2020,north
chartreuse morsel,$3.00,529,,26-03-2020,south
chartreuse morsel,$3.00,546,,26-03-2020,east
chartreuse morsel,$3.00,600,,26-03-2020,west
periwinkle morsel,$1.25,599,,26-03-2020,north
periwinkle morsel,$1.25,558,,26-03-2020,south
periwinkle morsel,$1.25,514,,26-03-2020,east
periwinkle morsel,$1.25,555,,26-03-2020,west
vermilion morsel,$4.99,523,,26-03-2020,north
vermilion morsel,$4.99,539,,26-03-2020,south
vermilion morsel,$4.99,529,,26-03-2020,east
vermilion morsel,$4.99,572,,26-03-2020,west
lapis morsel,$1.99,530,,26-03-2020,north
lapis morsel,$1.99,535,,26-03-2020,south
lapis morsel,$1.99,556,,26-03-2020,east
lapis morsel,$1.99,553,,26-03-2020,west
pink morsel,3,571,1713,27-03-2020,north
pink morsel,3,541,1623,27-03-2020,south
pink morsel,3,535,1605,27-03-2020,east
pink morsel,3,522,1566,27-03-2020,west
gold morsel,$9.99,591,,27-03-2020,north
gold morsel,$9.99,576,,27-03-2020,south
gold morsel,$9.99,535,,27-03-2020,east
gold morsel,$9.99,599,,27-03-2020,west
magenta morsel,$2.50,589,,27-03-2020,north
magenta morsel,$2.50,568,,27-03-2020,south
magenta morsel,$2.50,595,,27-03-2020,east
magenta morsel,$2.50,581,,27-03-2020,west
chartreuse morsel,$3.00,592,,27-03-2020,north
chartreuse morsel,$3.00,502,,27-03-2020,south
chartreuse morsel,$3.00,532,,27-03-2020,east
chartreuse morsel,$3.00,557,,27-03-2020,west
periwinkle morsel,$1.25,556,,27-03-2020,north
periwinkle morsel,$1.25,589,,27-03-2020,south
periwinkle morsel,$1.25,508,,27-03-2020,east
periwinkle morsel,$1.25,576,,27-03-2020,west
vermilion morsel,$4.99,525,,27-03-2020,north
vermilion morsel,$4.99,568,,27-03-2020,south
vermilion morsel,$4.99,572,,27-03-2020,east
vermilion morsel,$4.99,589,,27-03-2020,west
lapis morsel,$1.99,565,,27-03-2020,north
lapis morsel,$1.99,526,,27-03-2020,south
lapis morsel,$1.99,576,,27-03-2020,east
lapis morsel,$1.99,571,,27-03-2020,west
pink morsel,3,523,1569,28-03-2020,north
pink morsel,3,535,1605,28-03-2020,south
pink morsel,3,576,1728,28-03-2020,east
pink morsel,3,555,1665,28-03-2020,west
gold morsel,$9.99,582,,28-03-2020,north
gold morsel,$9.99,597,,28-03-2020,south
gold morsel,$9.99,548,,28-03-2020,east
gold morsel,$9.99,582,,28-03-2020,west
magenta morsel,$2.50,516,,28-03-2020,north
magenta morsel,$2.50,533,,28-03-2020,south
magenta morsel,$2.50,586,,28-03-2020,east
magenta morsel,$2.50,529,,28-03-2020,west
chartreuse morsel,$3.00,547,,28-03-2020,north
chartreuse morsel,$3.00,566,,28-03-2020,south
chartreuse morsel,$3.00,506,,28-03-2020,east
chartreuse morsel,$3.00,558,,28-03-2020,west
periwinkle morsel,$1.25,529,,28-03-2020,north
periwinkle morsel,$1.25,543,,28-03-2020,south
periwinkle morsel,$1.25,571,,28-03-2020,east
periwinkle morsel,$1.25,595,,28-03-2020,west
vermilion morsel,$4.99,563,,28-03-2020,north
vermilion morsel,$4.99,521,,28-03-2020,south
vermilion morsel,$4.99,548,,28-03-2020,east
vermilion morsel,$4.99,596,,28-03-2020,west
lapis morsel,$1.99,530,,28-03-2020,north
lapis morsel,$1.99,584,,28-03-2020,south
lapis morsel,$1.99,509,,28-03-2020,east
lapis morsel,$1.99,500,,28-03-2020,west
pink morsel,3,594,1782,29-03-2020,north
pink morsel,3,600,1800,29-03-2020,south
pink morsel,3,506,1518,29-03-2020,east
pink morsel,3,600,1800,29-03-2020,west
gold morsel,$9.99,567,,29-03-2020,north
gold morsel,$9.99,537,,29-03-2020,south
gold morsel,$9.99,585,,29-03-2020,east
gold morsel,$9.99,557,,29-03-2020,west
magenta morsel,$2.50,585,,29-03-2020,north
magenta morsel,$2.50,549,,29-03-2020,south
magenta morsel,$2.50,520,,29-03-2020,east
magenta morsel,$2.50,521,,29-03-2020,west
chartreuse morsel,$3.00,547,,29-03-2020,north
chartreuse morsel,$3.00,516,,29-03-2020,south
chartreuse morsel,$3.00,585,,29-03-2020,east
chartreuse morsel,$3.00,598,,29-03-2020,west
periwinkle morsel,$1.25,595,,29-03-2020,north
periwinkle morsel,$1.25,510,,29-03-2020,south
periwinkle morsel,$1.25,534,,29-03-2020,east
periwinkle morsel,$1.25,558,,29-03-2020,west
vermilion morsel,$4.99,536,,29-03-2020,north
vermilion morsel,$4.99,527,,29-03-2020,south
vermilion morsel,$4.99,593,,29-03-2020,east
vermilion morsel,$4.99,564,,29-03-2020,west
lapis morsel,$1.99,503,,29-03-2020,north
lapis morsel,$1.99,522,,29-03-2020,south
lapis morsel,$1.99,595,,29-03-2020,east
lapis morsel,$1.99,597,,29-03-2020,west
pink morsel,3,505,1515,30-03-2020,north
pink morsel,3,588,1764,30-03-2020,south
pink morsel,3,544,1632,30-03-2020,east
pink morsel,3,536,1608,30-03-2020,west
gold morsel,$9.99,555,,30-03-2020,north
gold morsel,$9.99,551,,30-03-2020,south
gold morsel,$9.99,538,,30-03-2020,east
gold morsel,$9.99,521,,30-03-2020,west
magenta morsel,$2.50,565,,30-03-2020,north
magenta morsel,$2.50,580,,30-03-2020,south
magenta morsel,$2.50,553,,30-03-2020,east
magenta morsel,$2.50,552,,30-03-2020,west
chartreuse morsel,$3.00,570,,30-03-2020,north
chartreuse morsel,$3.00,583,,30-03-2020,south
chartreuse morsel,$3.00,597,,30-03-2020,east
chartreuse morsel,$3.00,544,,30-03-2020,west
periwinkle morsel,$1.25,515,,30-03-2020,north
periwinkle morsel,$1.25,527,,30-03-2020,south
periwinkle morsel,$1.25,573,,30-03-2020,east
periwinkle morsel,$1.25,521,,30-03-2020,west
vermilion morsel,$4.99,577,,30-03-2020,north
vermilion morsel,$4.99,513,,30-03-2020,south
vermilion morsel,$4.99,578,,30-03-2020,east
vermilion morsel,$4.99,502,,30-03-2020,west
lapis morsel,$1.99,556,,30-03-2020,north
lapis morsel,$1.99,558,,30-03-2020,south
lapis morsel,$1.99,572,,30-03-2020,east
lapis morsel,$1.99,587,,30-03-2020,west
pink morsel,3,598,1794,31-03-2020,north
pink morsel,3,545,1635,31-03-2020,south
pink morsel,3,524,1572,31-03-2020,east
pink morsel,3,543,1629,31-03-2020,west
gold morsel,$9.99,536,,31-03-2020,north
gold morsel,$9.99,568,,31-03-2020,south
gold morsel,$9.99,580,,31-03-2020,east
gold morsel,$9.99,584,,31-03-2020,west
magenta morsel,$2.50,533,,31-03-2020,north
magenta morsel,$2.50,540,,31-03-2020,south
magenta morsel,$2.50,600,,31-03-2020,east
magenta morsel,$2.50,553,,31-03-2020,west
chartreuse morsel,$3.00,576,,31-03-2020,north
chartreuse morsel,$3.00,554,,31-03-2020,south
chartreuse morsel,$3.00,578,,31-03-2020,east
chartreuse morsel,$3.00,543,,31-03-2020,west
periwinkle morsel,$1.25,527,,31-03-2020,north
periwinkle morsel,$1.25,548,,31-03-2020,south
periwinkle morsel,$1.25,554,,31-03-2020,east
periwinkle morsel,$1.25,599,,31-03-2020,west
vermilion morsel,$4.99,545,,31-03-2020,north
vermilion morsel,$4.99,581,,31-03-2020,south
vermilion morsel,$4.99,562,,31-03-2020,east
vermilion morsel,$4.99,506,,31-03-2020,west
lapis morsel,$1.99,585,,31-03-2020,north
lapis morsel,$1.99,500,,31-03-2020,south
lapis morsel,$1.99,550,,31-03-2020,east
lapis morsel,$1.99,546,,31-03-2020,west
pink morsel,3,519,1557,01-04-2020,north
pink morsel,3,512,1536,01-04-2020,south
pink morsel,3,529,1587,01-04-2020,east
pink morsel,3,576,1728,01-04-2020,west
gold morsel,$9.99,500,,01-04-2020,north
gold morsel,$9.99,579,,01-04-2020,south
gold morsel,$9.99,589,,01-04-2020,east
gold morsel,$9.99,564,,01-04-2020,west
magenta morsel,$2.50,523,,01-04-2020,north
magenta morsel,$2.50,551,,01-04-2020,south
magenta morsel,$2.50,579,,01-04-2020,east
magenta morsel,$2.50,577,,01-04-2020,west
chartreuse morsel,$3.00,545,,01-04-2020,north
chartreuse morsel,$3.00,503,,01-04-2020,south
chartreuse morsel,$3.00,583,,01-04-2020,east
chartreuse morsel,$3.00,543,,01-04-2020,west
periwinkle morsel,$1.25,535,,01-04-2020,north
periwinkle morsel,$1.25,531,,01-04-2020,south
periwinkle morsel,$1.25,553,,01-04-2020,east
periwinkle morsel,$1.25,583,,01-04-2020,west
vermilion morsel,$4.99,559,,01-04-2020,north
vermilion morsel,$4.99,573,,01-04-2020,south
vermilion morsel,$4.99,500,,01-04-2020,east
vermilion morsel,$4.99,569,,01-04-2020,west
lapis morsel,$1.99,506,,01-04-2020,north
lapis morsel,$1.99,542,,01-04-2020,south
lapis morsel,$1.99,571,,01-04-2020,east
lapis morsel,$1.99,556,,01-04-2020,west
pink morsel,3,593,1779,02-04-2020,north
pink morsel,3,591,1773,02-04-2020,south
pink morsel,3,598,1794,02-04-2020,east
pink morsel,3,501,1503,02-04-2020,west
gold morsel,$9.99,600,,02-04-2020,north
gold morsel,$9.99,552,,02-04-2020,south
gold morsel,$9.99,589,,02-04-2020,east
gold morsel,$9.99,537,,02-04-2020,west
magenta morsel,$2.50,584,,02-04-2020,north
magenta morsel,$2.50,529,,02-04-2020,south
magenta morsel,$2.50,507,,02-04-2020,east
magenta morsel,$2.50,542,,02-04-2020,west
chartreuse morsel,$3.00,547,,02-04-2020,north
chartreuse morsel,$3.00,522,,02-04-2020,south
chartreuse morsel,$3.00,508,,02-04-2020,east
chartreuse morsel,$3.00,575,,02-04-2020,west
periwinkle morsel,$1.25,520,,02-04-2020,north
periwinkle morsel,$1.25,502,,02-04-2020,south
periwinkle morsel,$1.25,540,,02-04-2020,east
periwinkle morsel,$1.25,556,,02-04-2020,west
vermilion morsel,$4.99,554,,02-04-2020,north
vermilion morsel,$4.99,507,,02-04-2020,south
vermilion morsel,$4.99,547,,02-04-2020,east
vermilion morsel,$4.99,591,,02-04-2020,west
lapis morsel,$1.99,528,,02-04-2020,north
lapis morsel,$1.99,572,,02-04-2020,south
lapis morsel,$1.99,516,,02-04-2020,east
lapis morsel,$1.99,558,,02-04-2020,west
pink morsel,3,589,1767,03-04-2020,north
pink morsel,3,581,1743,03-04-2020,south
pink morsel,3,520,1560,03-04-2020,east
pink morsel,3,582,1746,03-04-2020,west
gold morsel,$9.99,555,,03-04-2020,north
gold morsel,$9.99,517,,03-04-2020,south
gold morsel,$9.99,531,,03-04-2020,east
gold morsel,$9.99,543,,03-04-2020,west
magenta morsel,$2.50,513,,03-04-2020,north
magenta morsel,$2.50,523,,03-04-2020,south
magenta morsel,$2.50,576,,03-04-2020,east
magenta morsel,$2.50,526,,03-04-2020,west
chartreuse morsel,$3.00,561,,03-04-2020,north
chartreuse morsel,$3.00,520,,03-04-2020,south
chartreuse morsel,$3.00,518,,03-04-2020,east
chartreuse morsel,$3.00,563,,03-04-2020,west
periwinkle morsel,$1.25,566,,03-04-2020,north
periwinkle morsel,$1.25,576,,03-04-2020,south
periwinkle morsel,$1.25,582,,03-04-2020,east
periwinkle morsel,$1.25,544,,03-04-2020,west
vermilion morsel,$4.99,512,,03-04-2020,north
vermilion morsel,$4.99,514,,03-04-2020,south
vermilion morsel,$4.99,533,,03-04-2020,east
vermilion morsel,$4.99,525,,03-04-2020,west
lapis morsel,$1.99,544,,03-04-2020,north
lapis morsel,$1.99,570,,03-04-2020,south
lapis morsel,$1.99,520,,03-04-2020,east
lapis morsel,$1.99,550,,03-04-2020,west
pink morsel,3,577,1731,04-04-2020,north
pink morsel,3,564,1692,04-04-2020,south
pink morsel,3,574,1722,04-04-2020,east
pink morsel,3,521,1563,04-04-2020,west
gold morsel,$9.99,524,,04-04-2020,north
gold morsel,$9.99,521,,04-04-2020,south
gold morsel,$9.99,518,,04-04-2020,east
gold morsel,$9.99,563,,04-04-2020,west
magenta morsel,$2.50,591,,04-04-2020,north
magenta morsel,$2.50,539,,04-04-2020,south
magenta morsel,$2.50,551,,04-04-2020,east
magenta morsel,$2.50,600,,04-04-2020,west
chartreuse morsel,$3.00,576,,04-04-2020,north
chartreuse morsel,$3.00,563,,04-04-2020,south
chartreuse morsel,$3.00,557,,04-04-2020,east
chartreuse morsel,$3.00,582,,04-04-2020,west
periwinkle morsel,$1.25,541,,04-04-2020,north
periwinkle morsel,$1.25,546,,04-04-2020,south
periwinkle morsel,$1.25,583,,04-04-2020,east
periwinkle morsel,$1.25,544,,04-04-2020,west
vermilion morsel,$4.99,538,,04-04-2020,north
vermilion morsel,$4.99,531,,04-04-2020,south
vermilion morsel,$4.99,545,,04-04-2020,east
vermilion morsel,$4.99,556,,04-04-2020,west
lapis morsel,$1.99,532,,04-04-2020,north
lapis morsel,$1.99,592,,04-04-2020,south
lapis morsel,$1.99,523,,04-04-2020,east
lapis morsel,$1.99,500,,04-04-2020,west
pink morsel,3,599,1797,05-04-2020,north
pink morsel,3,585,1755,05-04-2020,south
pink morsel,3,537,1611,05-04-2020,east
pink morsel,3,545,1635,05-04-2020,west
gold morsel,$9.99,513,,05-04-2020,north
gold morsel,$9.99,574,,05-04-2020,south
gold morsel,$9.99,560,,05-04-2020,east
gold morsel,$9.99,532,,05-04-2020,west
magenta morsel,$2.50,559,,05-04-2020,north
magenta morsel,$2.50,554,,05-04-2020,south
magenta morsel,$2.50,558,,05-04-2020,east
magenta morsel,$2.50,506,,05-04-2020,west
chartreuse morsel,$3.00,555,,05-04-2020,north
chartreuse morsel,$3.00,547,,05-04-2020,south
chartreuse morsel,$3.00,590,,05-04-2020,east
chartreuse morsel,$3.00,522,,05-04-2020,west
periwinkle morsel,$1.25,511,,05-04-2020,north
periwinkle morsel,$1.25,553,,05-04-2020,south
periwinkle morsel,$1.25,545,,05-04-2020,east
periwinkle morsel,$1.25,591,,05-04-2020,west
vermilion morsel,$4.99,562,,05-04-2020,north
vermilion morsel,$4.99,577,,05-04-2020,south
vermilion morsel,$4.99,540,,05-04-2020,east
vermilion morsel,$4.99,583,,05-04-2020,west
lapis morsel,$1.99,558,,05-04-2020,north
lapis morsel,$1.99,587,,05-04-2020,south
lapis morsel,$1.99,564,,05-04-2020,east
lapis morsel,$1.99,506,,05-04-2020,west
pink morsel,3,584,1752,06-04-2020,north
pink morsel,3,583,1749,06-04-2020,south
pink morsel,3,594,1782,06-04-2020,east
pink morsel,3,507,1521,06-04-2020,west
gold morsel,$9.99,552,,06-04-2020,north
gold morsel,$9.99,511,,06-04-2020,south
gold morsel,$9.99,569,,06-04-2020,east
gold morsel,$9.99,533,,06-04-2020,west
magenta morsel,$2.50,534,,06-04-2020,north
magenta morsel,$2.50,568,,06-04-2020,south
magenta morsel,$2.50,513,,06-04-2020,east
magenta morsel,$2.50,532,,06-04-2020,west
chartreuse morsel,$3.00,534,,06-04-2020,north
chartreuse morsel,$3.00,554,,06-04-2020,south
chartreuse morsel,$3.00,597,,06-04-2020,east
